census_tract,ped_injury_5to18,youth_pop_5to18,commute_priv_vehicle,med_hhincome,avg_ann_daily_traffic,fragment_index
36085006400,5,623,0.466547725,50880,38041,-2.283029754
36085006700,14,449,0.606471031,100200,13056,-0.729975288
36085007000,14,1322,0.604098361,68479,38041,-3.496400154
36085007400,3,736,0.565496787,72866,28547,-2.916452433
36085007500,10,646,0.543317663,49819,13893,-0.389284037
36085007700,2,367,0.57979798,57102,5302,4.154550511
36085008100,8,663,0.566640064,37589,13880,1.436216697
36085009601,6,468,0.6,60272,18775,-1.524214598
36085009602,3,532,0.569927774,74356,18775,-1.341710221
36085009700,6,830,0.655699177,70870,13880,-1.586076177
36085010500,17,1056,0.548298068,70022,13056,-1.143125702
36085011201,4,933,0.472426471,75907,38041,-2.953164961
36085011202,25,1027,0.645801527,85301,39703,-4.173193238
36085011401,6,495,0.515126738,36802,18775,-0.436080432
36085011402,4,491,0.637942552,68594,21273,-2.425527623
36085012100,1,534,0.726149623,107869,13056,-4.461711891
36085012200,18,615,0.71631644,92292,25061,-1.964821734
36085012500,17,595,0.569051581,77875,23219,-2.470445996
36085012804,9,658,0.666297731,59659,39703,-2.097118396
36085012805,6,546,0.71569433,71375,39703,-4.639016163
36085012806,12,885,0.662940971,69393,39703,-1.73690662
36085013201,3,252,0.596850394,92083,18524,-4.127612767
36085013203,7,928,0.663256956,77212,19178,-5.41470824
36085013204,11,776,0.718978102,92083,18524,-2.982879257
36085013301,0,457,0.112903226,15285,10093,0.540546252
36085013302,25,843,0.612811388,55052,14425,-1.321007679
36085013400,10,573,0.715375587,76351,25061,-3.028575224
36085013800,5,1115,0.638270548,82411,25061,-4.1196613
36085014100,5,527,0.493426819,50625,23219,-2.625896497
36085014604,6,943,0.700875753,82057,19178,-3.304612021
36085014605,4,690,0.734979973,84500,19855,-3.569057598
36085014606,3,1014,0.681237582,102209,22136,-5.252623923
36085014607,3,760,0.807113543,87686,20174,-4.535493937
36085014608,1,581,0.683443709,87202,19192,-4.902281256
36085014700,12,487,0.741310541,92109,21472,-2.20129416
36085015100,2,890,0.69775475,88750,17355,-1.801011013
36085015601,8,1060,0.660187185,87583,16803,-3.659413704
36085015602,0,581,0.788326301,92222,15987,-5.250072839
36085015603,5,637,0.672857746,94145,31382,-3.78327106
36085016901,8,458,0.582763338,66808,21472,-1.344679736
36085017005,1,715,0.779350541,95000,43892,-4.340257666
36085017007,1,974,0.709533469,86992,12342,-4.779760825
36085017008,0,1156,0.703241154,86473,14235,-4.72922275
36085017009,0,721,0.795604396,90737,14235,-3.78137912
36085017010,2,1405,0.771252285,95401,12342,-5.489921916
36085017011,1,692,0.736233225,73398,16430,-3.781684035
36085017012,1,679,0.748221128,71844,43892,-3.240442763
36085017300,1,446,0.710784314,40000,19087,-1.350471105
36085017600,1,841,0.813536531,101908,12498,-4.768076986
36085017700,5,1218,0.694881231,98056,158806,-4.637891803
36085018100,4,411,0.795336788,100556,25061,-3.320919824
36085018701,1,303,0.621878716,86250,15379,-2.579801432
36085018702,9,1143,0.656410256,78827,158806,-2.675994763
36085018901,2,770,0.758871702,75795,15379,-3.569365952
36085018902,7,944,0.706920576,72750,158806,-4.30319364
36085019700,3,284,0.775533109,93125,9951,-4.482202811
36085019800,8,1163,0.711808963,90487,11250,-2.999773193
36085020100,4,664,0.657525899,80560,49278,-3.316343229
36085020700,20,1417,0.413895782,36336,14952,0.057503532
36085020801,3,1604,0.712763192,72933,93876,-3.884875684
36085020803,1,1220,0.698395332,91053,43892,-4.474807737
36085020804,5,822,0.693153001,90455,43892,-5.204133113
36085021300,8,1096,0.555883801,54231,11842,-2.178598095
36085022300,3,649,0.605166052,61048,14952,-2.222885074
36085022600,3,1445,0.703685624,92792,79060,-2.9987644
36085022800,1,38,0.902255639,74043,93876,-6.728741734
36085023100,3,1034,0.627824859,57091,5731,-2.162199905
36085023900,10,686,0.690164866,58708,17622,-1.96524368
36085024401,4,1194,0.813934084,91189,11250,-4.569847877
36085024402,1,829,0.801505174,83802,11250,-3.188884352
36085024700,13,445,0.626865672,58661,49278,-2.537545612
36085024800,3,978,0.721400394,81702,79060,-4.194667496
36085025100,8,893,0.742412141,91356,49278,-4.496811815
36085027301,4,495,0.608627859,78537,158806,-2.834917412
36085027302,3,665,0.739781232,95592,22283,-3.161135627
36085027702,10,772,0.658512064,61806,43914,-2.558373442
36085027704,1,638,0.666506487,98462,22283,-4.322726812
36085027705,3,846,0.702119747,76676,15381,-4.480996279
36085027706,10,460,0.640025575,78393,43914,-3.850291327
36085027900,4,297,0.779596977,103750,54230,-3.008973644
36085029102,1,528,0.719869707,82292,133436,-3.432985809
36085029103,10,1104,0.763548203,74507,32192,-4.020178738
36085029104,4,1107,0.65480315,89830,204009,-4.991707506
36085030301,11,817,0.636707663,59625,49278,-2.329048613
36085030302,21,1319,0.593895871,80887,41491,-3.616563076
36085031901,5,831,0.544980443,27031,10098,-0.170120373
36085031902,8,1138,0.549140893,31750,11931,0.284137566
36085032300,15,216,0.686390533,58804,41491,-1.888839359
